URL,Size,Outlinks_size,content-type
https://www.c-span.org/search/?personid%5B%5D=103984&searchtype=Videos&tagid%5B%5D=317,55359,62,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%26personid%255B%255D%3D1017027%26sdate%26searchtype%3DVideos%26seriesid%255B%255D%3D33%26sort%3DMost%252BRecent%252BAiring%26text%3D0,36565,57,text/html; charset=UTF-8
https://www.c-span.org/person/?louiseslaughter,44674,90,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?113477&congress=115,48339,92,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2016%26personid%255B%255D%3D20244%26sdate%3D01%252F01%252F2016%26searchtype%3DVideos%26sort%3DMost%2520Popular,36548,57,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?61435&congress=115,39266,63,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D46629%26searchtype%3DVideos,36340,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DClips&seriesid%5B%5D=91&sort=Trending,36266,57,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?61345&congress=115,39228,63,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhres734,44684,77,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%26personid%255B%255D%3D1000%26sdate%26searchtype%3DVideos%26seriesid%255B%255D%3D33%26sort%3DMost%252BRecent%252BAiring%26text%3D0,36556,57,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?61360&congress=115,39172,63,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-06,36315,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D46629%26searchtype%3DVideos%26tagid%255B%255D%3D379,36396,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D24767%26searchtype%3DVideos%26tagid%255B%255D%3D5458,36399,57,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr582,56124,118,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D1002800%26searchtype%3DVideos,36346,57,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?117766&congress=115,47377,87,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr1892,101202,281,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr2371,52816,95,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fs1438,48563,85,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr4924,55497,148,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?40826&congress=115,39175,63,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr1997,52773,112,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D99571%26searchtype%3DVideos%26tagid%255B%255D%3D928,36396,57,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?61371&congress=115,39242,63,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-07,36315,57,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?40827&congress=115,39215,63,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos%26seriesid%255B%255D%3D33%26sort%3DMost%252BRecent%252BAiring,36423,57,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr3851,48912,88,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-08,36315,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fmembers%2F%3Fchamber%3Dsenate,36292,56,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D1002800%26searchtype%3DVideos%26tagid%255B%255D%3D266,36402,57,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr1301,65398,177,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?61434&congress=115,39254,63,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D1010064%26searchtype%3DVideos%26sort%3DNewest,36386,57,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?61346&congress=115,39226,63,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D24767%26searchtype%3DVideos%26sort%3DNewest,36380,57,text/html; charset=UTF-8
https://www.c-span.org/congress/committee/?61344&congress=115,39190,63,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fs96,50754,93,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D99571%26searchtype%3DVideos%26tagid%255B%255D%3D1107,36399,57,text/html; charset=UTF-8
https://www.c-span.org/person/?robertdole,45593,97,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D7309%26searchtype%3DVideos,36337,57,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=625243&personid%5B%5D=7309&searchtype=Videos,78518,97,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D9274089%26searchtype%3DVideos,36346,57,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=161&searchtype=Videos&tagid%5B%5D=200,78716,90,text/html; charset=UTF-8
https://www.c-span.org/congress/members/?all&chamber=senate,105137,385,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=7309&searchtype=Videos&tagid%5B%5D=1215,81369,98,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D3309%26searchtype%3DVideos,36337,57,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=7309&searchtype=Videos&tagid%5B%5D=1259,69896,82,text/html; charset=UTF-8
https://www.c-span.org/search/?edate=12%2F31%2F1995&personid%5B%5D=161&sdate=01%2F01%2F1995&searchtype=Videos&sort=Most%20Popular,74884,101,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=109930&personid%5B%5D=7309&searchtype=Videos,53314,59,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-05-18,708741,113,text/html; charset=UTF-8
https://www.c-span.org/search/?edate=12%2F31%2F2016&personid%5B%5D=7309&sdate=01%2F01%2F2016&searchtype=Videos&sort=Most%20Popular,74186,91,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D85599%26searchtype%3DVideos,36340,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D84765%26searchtype%3DVideos%26tagid%255B%255D%3D275,36396,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D99571%26searchtype%3DVideos%26tagid%255B%255D%3D444,36396,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fgaryrichardherbert,36270,56,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=164&personid%5B%5D=161&searchtype=Videos,75423,97,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-03-02,548445,407,text/html; charset=UTF-8
https://www.c-span.org/person/?johnwhickenlooper,39294,89,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D76431%26personid%255B%255D%3D84765%26searchtype%3DVideos,36402,57,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=161&searchtype=Videos&tagid%5B%5D=275,79648,98,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=685532&personid%5B%5D=7309&searchtype=Videos,57325,65,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-03-14,350685,307,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D55180%26personid%255B%255D%3D46629%26searchtype%3DVideos,36402,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D46629%26searchtype%3DVideos%26tagid%255B%255D%3D1233,36399,57,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-09-08,549617,182,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=1016627&searchtype=Videos,78173,97,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=286&searchtype=Videos,75167,98,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%5B%5D%3D46629&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,36270,57,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-06-17,522721,438,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=697240&personid%5B%5D=161&searchtype=Videos,53450,59,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D77863%26personid%255B%255D%3D86033%26searchtype%3DVideos,36402,57,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=7309&searchtype=Videos&sort=Newest,78374,97,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-01-06,267839,257,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D24767%26searchtype%3DVideos%26tagid%255B%255D%3D275,36396,57,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=165&personid%5B%5D=161&searchtype=Videos,77646,97,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=694451&personid%5B%5D=7309&searchtype=Videos,56044,63,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=1931&searchtype=Videos&tagid%5B%5D=1224,74100,87,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-06-23,779798,609,text/html; charset=UTF-8
https://www.c-span.org/search/?edate=12%2F31%2F2011&personid%5B%5D=7309&sdate=01%2F01%2F2011&searchtype=Videos&sort=Most%20Popular,61799,73,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-09-29,689471,514,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=162&personid%5B%5D=161&searchtype=Videos,62129,75,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=627831&personid%5B%5D=1931&searchtype=Videos,75459,113,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-01-25,294879,214,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-04-05,342234,216,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2011%26personid%255B%255D%3D24767%26sdate%3D01%252F01%252F2011%26searchtype%3DVideos%26sort%3DMost%2520Popular,36548,57,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=7309&searchtype=Videos&tagid%5B%5D=1189,81892,98,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=1931&searchtype=Videos&tagid%5B%5D=1188,79504,96,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-06-27,556419,384,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D02%2F20%2F2018&sdate=01%2F20%2F2017&searchtype=Videos&sort=Most%2BRecent%2BEvent&tagid%5B%5D=5678&text=0,36271,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D102358%26searchtype%3DVideos%26sort%3DNewest,36384,57,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-04-21,642110,521,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%5B%5D%3D19027&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,36271,57,text/html; charset=UTF-8
https://www.c-span.org/search/?edate=12%2F31%2F2011&personid%5B%5D=161&sdate=01%2F01%2F2011&searchtype=Videos&sort=Most%20Popular,76350,97,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D84765%26searchtype%3DVideos%26tagid%255B%255D%3D5613,36400,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D99571%26searchtype%3DVideos,36341,57,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=2752&personid%5B%5D=1931&searchtype=Videos,54404,61,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-04-26,585609,408,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%5B%5D%3D9274089&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,36277,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D700845%26personid%255B%255D%3D102358%26searchtype%3DVideos,36409,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2016%26personid%255B%255D%3D84765%26sdate%3D01%252F01%252F2016%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2015%26personid%255B%255D%3D84765%26sdate%3D01%252F01%252F2015%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549,57,text/html; charset=UTF-8
https://www.c-span.org/person/?arlenspecter,44408,92,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D699874%26personid%255B%255D%3D86033%26searchtype%3DVideos,36406,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2005%26personid%255B%255D%3D46629%26sdate%3D01%252F01%252F2005%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549,57,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=2750&personid%5B%5D=1931&searchtype=Videos,78304,110,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=112&searchtype=Videos,76497,97,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D102358%26searchtype%3DVideos%26tagid%255B%255D%3D275,36400,57,text/html; charset=UTF-8
https://www.c-span.org/person/?diannefeinstein,44262,92,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2016%26personid%255B%255D%3D86033%26sdate%3D01%252F01%252F2016%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549,57,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2006-07-19,882581,394,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=161&personid%5B%5D=161&searchtype=Videos,68471,85,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D24767%26searchtype%3DVideos,36341,57,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-05-04,758191,421,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2017%26personid%255B%255D%3D99571%26sdate%3D01%252F01%252F2017%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549,57,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=390&searchtype=Videos,76143,98,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D102358%26searchtype%3DVideos,36344,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D29402%26personid%255B%255D%3D24767%26searchtype%3DVideos,36403,57,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=687012&personid%5B%5D=161&searchtype=Videos,50476,59,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D99571%26searchtype%3DVideos%26sort%3DNewest,36381,57,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2005-02-17,383284,277,text/html; charset=UTF-8
https://www.c-span.org/person/?josephhoeffel,41090,88,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2007-03-21,746627,405,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr4378,46823,78,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D33102%26searchtype%3DVideos,36341,57,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=33102&searchtype=Videos&tagid%5B%5D=298,55310,61,text/html; charset=UTF-8
https://www.c-span.org/search/?edate=12%2F31%2F2009&personid%5B%5D=1931&sdate=01%2F01%2F2009&searchtype=Videos&sort=Most%20Popular,76395,105,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2016-07-12,1348953,1114,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2007-06-14,778004,467,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=163&personid%5B%5D=161&searchtype=Videos,70368,86,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2007-07-25,980123,404,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=33102&searchtype=Videos&sort=Newest,57867,65,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fnewtongingrich,36259,56,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=1931&searchtype=Videos,78155,110,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr4533,47178,80,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=33102&searchtype=Videos&tagid%5B%5D=1253,55326,61,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr4675,47692,83,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fbillnelson,36247,56,text/html; charset=UTF-8
https://www.c-span.org/search/?edate=12%2F31%2F2016&personid%5B%5D=33102&sdate=01%2F01%2F2016&searchtype=Videos&sort=Most%20Popular,51386,59,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2016-09-14,784788,624,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhres129,62788,200,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2007-11-06,388050,688,text/html; charset=UTF-8
https://www.c-span.org/person/?elizabethsummers,35570,77,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=161&searchtype=Videos&tagid%5B%5D=4168,79186,92,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2009%26personid%255B%255D%3D46629%26sdate%3D01%252F01%252F2009%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549,57,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=2751&personid%5B%5D=1931&searchtype=Videos,57049,63,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=699943&personid%5B%5D=33102&searchtype=Videos,51153,59,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-13,36316,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D102358%26searchtype%3DVideos%26tagid%255B%255D%3D389,36400,57,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr3397,50313,104,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D86033%26searchtype%3DVideos,36341,57,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2016-04-18,43191,82,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=77867&personid%5B%5D=33102&searchtype=Videos,56738,63,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr4979,47563,87,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=13061&searchtype=Videos,78224,100,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D55175%26personid%255B%255D%3D46629%26searchtype%3DVideos,36403,57,text/html; charset=UTF-8
https://www.c-span.org/person/?robertmichel,43836,92,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr3542,52491,108,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D84765%26searchtype%3DVideos%26tagid%255B%255D%3D334,36397,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D3379%26searchtype%3DVideos,36338,57,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2007-06-26,1095934,919,text/html; charset=UTF-8
https://www.c-span.org/search/?bioid%5B%5D=577423&personid%5B%5D=161&searchtype=Videos,55670,63,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=45113&searchtype=Videos,73930,101,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D707638%26personid%255B%255D%3D76298%26searchtype%3DVideos,36406,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjamesnclymer,36253,56,text/html; charset=UTF-8
https://www.c-span.org/person/?johnnyisakson,44874,97,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=1931&searchtype=Videos&sort=Newest,78171,110,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2006-09-27,1064843,177,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2017%26personid%255B%255D%3D76298%26sdate%3D01%252F01%252F2017%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549,57,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=84811&searchtype=Videos,55352,61,text/html; charset=UTF-8
https://www.c-span.org/person/?johnboozman,43523,92,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2006-09-25,781489,79,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=1931&searchtype=Videos&tagid%5B%5D=275,66732,77,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D107093%26personid%255B%255D%3D1019668%26searchtype%3DVideos,36412,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D84765%26searchtype%3DVideos%26sort%3DNewest,36381,57,text/html; charset=UTF-8
https://www.c-span.org/search/?edate=12%2F31%2F2004&personid%5B%5D=33102&sdate=01%2F01%2F2004&searchtype=Videos&sort=Most%20Popular,54805,62,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2007-05-10,389186,243,text/html; charset=UTF-8
https://www.c-span.org/search/?personid%5B%5D=161&searchtype=Videos&sort=Newest,77653,97,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D55177%26personid%255B%255D%3D46629%26searchtype%3DVideos,36403,57,text/html; charset=UTF-8
https://www.c-span.org/person/?richardblumenthal,43162,92,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D76298%26searchtype%3DVideos%26tagid%255B%255D%3D5591,36400,57,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr620,82397,214,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D86033%26searchtype%3DVideos%26tagid%255B%255D%3D389,36397,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F61197,36270,56,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D46629%26searchtype%3DVideos%26tagid%255B%255D%3D275,36397,57,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhconres103,43231,79,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2016-03-14,447468,329,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2006-06-29,750202,330,text/html; charset=UTF-8
https://www.c-span.org/congress/bills/bill/?115%2Fhr3299,51957,89,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D707331%26personid%255B%255D%3D99571%26searchtype%3DVideos,36406,57,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2016-12-08,620978,469,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2007-04-19,860183,208,text/html; charset=UTF-8
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=61197,72622,82,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2016-06-15,930957,765,text/html; charset=UTF-8
https://www.c-span.org/congress/?chamber=house&date=2007-04-18,726752,466,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-15,36316,57,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D689274%26personid%255B%255D%3D76298%26searchtype%3DVideos,36406,57,text/html; charset=UTF-8
